[2019-11-13 15:02:46.882] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\UserInfoCheckServiceImpl.class]
[2019-11-13 15:02:46.883] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\UserInfoServiceImpl.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\DataSourceConfig.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\DruidConfiguration.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\ImageProperties.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\InvalidCardConf.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\RestTemplateConfig.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\StaticResourceConfig.class]
[2019-11-13 15:02:46.903] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\WebInterceptor.class]
[2019-11-13 15:02:46.904] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\config\WebInterceptorConf.class]
[2019-11-13 15:02:47.066] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.102] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.120] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.jmx.enabled' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.121] [restartedMain] [DEBUG] | [o.s.c.e.PropertySourcesPropertyResolver:115] | Found key 'spring.application.admin.enabled' in PropertySource 'configurationProperties' with value of type String
[2019-11-13 15:02:47.200] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
